SvSystem,UTC,Toe,ObsToc,x,y,z,SvClockOffset,RelativisticError,Health
E26,1691682059.9179091454,1691682000.0000000000,1691682060.0000000000,18510499.6777052097,-13553875.7297417521,18696072.7013644502,0.0001887882,0.0000000002,0
E26,1691682089.9179246426,1691682000.0000000000,1691682090.0000000000,18566401.2574724108,-13560992.0303193089,18635372.3563320898,0.0001887885,0.0000000002,0
E26,1691682119.9179399014,1691682000.0000000000,1691682120.0000000000,18622103.3644443750,-13568229.7230210193,18574414.0943846069,0.0001887888,0.0000000002,0
E26,1691682149.9179546833,1691682000.0000000000,1691682150.0000000000,18677604.9644458853,-13575587.8669307791,18513198.7592548132,0.0001887892,0.0000000002,0
E26,1691682179.9179694653,1691682000.0000000000,1691682180.0000000000,18732905.0305670463,-13583065.5157088488,18451727.1967772171,0.0001887895,0.0000000002,0
E26,1691682209.9179837704,1691682000.0000000000,1691682210.0000000000,18788002.5401133858,-13590661.7172148209,18390000.2582868859,0.0001887898,0.0000000002,0
E26,1691682239.9179978371,1691682000.0000000000,1691682240.0000000000,18842896.4777198285,-13598375.5139560755,18328018.7971931174,0.0001887902,0.0000000002,0
E26,1691682269.9180116653,1691682000.0000000000,1691682270.0000000000,18897585.8336246125,-13606205.9428859726,18265783.6709196568,0.0001887905,0.0000000002,0
E26,1691682299.9180250168,1691682000.0000000000,1691682300.0000000000,18952069.6037102751,-13614152.0354346912,18203295.7409029864,0.0001887908,0.0000000002,0
E26,1691682329.9180381298,1691682000.0000000000,1691682330.0000000000,19006346.7908366993,-13622212.8177333251,18140555.8710916117,0.0001887912,0.0000000002,0
E26,1691682359.9180512428,1691682000.0000000000,1691682360.0000000000,19060416.4039995521,-13630387.3105279338,18077564.9289172553,0.0001887915,0.0000000002,0
E26,1691682389.9180636406,1691682000.0000000000,1691682390.0000000000,19114277.4566537850,-13638674.5289500020,18014323.7872973457,0.0001887918,0.0000000002,0
E26,1691682419.9180760384,1691682000.0000000000,1691682420.0000000000,19167928.9710346535,-13647073.4832068048,17950833.3196069263,0.0001887922,0.0000000002,0
E26,1691682449.9180881977,1691682000.0000000000,1691682450.0000000000,19221369.9739012904,-13655583.1779630128,17887094.4046825543,0.0001887925,0.0000000002,0
E26,1691682479.9180998802,1691682000.0000000000,1691682480.0000000000,19274599.4982904270,-13664202.6126357522,17823107.9248117059,0.0001887928,0.0000000002,0
E26,1691682509.9181113243,1691682000.0000000000,1691682510.0000000000,19327616.5843895152,-13672930.7815702837,17758874.7646975294,0.0001887931,0.0000000002,0
E26,1691682539.9181225300,1691682000.0000000000,1691682540.0000000000,19380420.2782944255,-13681766.6738739908,17694395.8129673265,0.0001887935,0.0000000002,0
E26,1691682569.9181334972,1691682000.0000000000,1691682570.0000000000,19433009.6324666701,-13690709.2735199388,17629671.9616546519,0.0001887938,0.0000000002,0
E26,1691682599.9181442261,1691682000.0000000000,1691682600.0000000000,19485383.7057639994,-13699757.5593844783,17564704.1061869860,0.0001887941,0.0000000002,0
E26,1691682629.9171545506,1691683200.0000000000,1691682630.0000000000,19537539.8458239585,-13708910.1647805385,17499495.2884799577,0.0001887948,0.0000000002,0
E26,1691682659.9171645641,1691683200.0000000000,1691682660.0000000000,19589480.5637106709,-13718166.7381302286,17434042.1362206265,0.0001887951,0.0000000002,0
E26,1691682689.9171743393,1691683200.0000000000,1691682690.0000000000,19641203.2160626054,-13727525.9041184746,17368347.6862805560,0.0001887955,0.0000000002,0
E26,1691682719.9171838760,1691683200.0000000000,1691682720.0000000000,19692706.8876284286,-13736986.6216093637,17302412.8475381844,0.0001887958,0.0000000002,0
E26,1691682749.9171931744,1691683200.0000000000,1691682750.0000000000,19743990.6697049662,-13746547.8445583601,17236238.5322034173,0.0001887961,0.0000000002,0
E26,1691682779.9172019958,1691683200.0000000000,1691682780.0000000000,19795053.6597617678,-13756208.5219733641,17169825.6563339382,0.0001887965,0.0000000002,0
E26,1691682809.9172108173,1691683200.0000000000,1691682810.0000000000,19845894.9630922228,-13765967.5982609168,17103175.1377093010,0.0001887968,0.0000000002,0
E26,1691682839.9172191620,1691683200.0000000000,1691682840.0000000000,19896513.6900063232,-13775824.0127254091,17036287.8995176293,0.0001887971,0.0000000002,0
E26,1691682869.9172272682,1691683200.0000000000,1691682870.0000000000,19946908.9586924836,-13785776.7001486942,16969164.8666397370,0.0001887974,0.0000000002,0
E26,1691682899.9172351360,1691683200.0000000000,1691682900.0000000000,19997079.8936283812,-13795824.5905194469,16901806.9677531645,0.0001887978,0.0000000002,0
E26,1691682929.9172425270,1691683200.0000000000,1691682930.0000000000,20047025.6256181188,-13805966.6090687029,16834215.1353287697,0.0001887981,0.0000000002,0
E26,1691682959.9172499180,1691683200.0000000000,1691682960.0000000000,20096745.2934067436,-13816201.6766317990,16766390.3034672420,0.0001887984,0.0000000002,0
E26,1691682989.9172568321,1691683200.0000000000,1691682990.0000000000,20146238.0409341492,-13826528.7091219388,16698333.4116509352,0.0001887988,0.0000000002,0
E26,1691683019.9172635078,1691683200.0000000000,1691683020.0000000000,20195503.0201333426,-13836946.6181371845,16630045.4009624813,0.0001887991,0.0000000002,0
E26,1691683049.9172699451,1691683200.0000000000,1691683050.0000000000,20244539.3893755339,-13847454.3106757775,16561527.2162259202,0.0001887994,0.0000000002,0
E26,1691683079.9172761440,1691683200.0000000000,1691683080.0000000000,20293346.3138938285,-13858050.6892564669,16492779.8054555357,0.0001887998,0.0000000002,0
E26,1691683109.9172821045,1691683200.0000000000,1691683110.0000000000,20341922.9658099934,-13868734.6519591473,16423804.1198427733,0.0001888001,0.0000000002,0
E26,1691683139.9172875881,1691683200.0000000000,1691683140.0000000000,20390268.5237783305,-13879505.0923785642,16354601.1142939422,0.0001888004,0.0000000002,0
E26,1691683169.9172930717,1691683200.0000000000,1691683170.0000000000,20438382.1745472215,-13890360.9000079501,16285171.7452152818,0.0001888008,0.0000000002,0
E26,1691683199.9172980785,1691683200.0000000000,1691683200.0000000000,20486263.1103005111,-13901300.9596788250,16215516.9743540566,0.0001888011,0.0000000002,0
E26,1691683229.9173028469,1691683200.0000000000,1691683230.0000000000,20533910.5313649289,-13912324.1522037052,16145637.7649273612,0.0001888014,0.0000000002,0
E26,1691683259.9173073769,1691683200.0000000000,1691683260.0000000000,20581323.6447049305,-13923429.3540722448,16075535.0838140231,0.0001888017,0.0000000001,0
E26,1691683289.9173116684,1691683200.0000000000,1691683290.0000000000,20628501.6643312126,-13934615.4375785962,16005209.9009904396,0.0001888021,0.0000000001,0
E26,1691683319.9173154831,1691683200.0000000000,1691683320.0000000000,20675443.8109542951,-13945881.2707724068,15934663.1900785808,0.0001888024,0.0000000001,0
E26,1691683349.9173192978,1691683200.0000000000,1691683350.0000000000,20722149.3135001734,-13957225.7178586647,15863895.9260882195,0.0001888027,0.0000000001,0
E26,1691683379.9173226357,1691683200.0000000000,1691683380.0000000000,20768617.4065281749,-13968647.6386112347,15792909.0893323999,0.0001888031,0.0000000001,0
E26,1691683409.9173257351,1691683200.0000000000,1691683410.0000000000,20814847.3328589089,-13980145.8890436161,15721703.6614813283,0.0001888034,0.0000000001,0
E26,1691683439.9173285961,1691683200.0000000000,1691683440.0000000000,20860838.3421120159,-13991719.3210907374,15650280.6277967356,0.0001888037,0.0000000001,0
E26,1691683469.9173312187,1691683200.0000000000,1691683470.0000000000,20906589.6911024526,-14003366.7827405911,15578640.9765566885,0.0001888041,0.0000000001,0
E26,1691683499.9173336029,1691683200.0000000000,1691683500.0000000000,20952100.6438644938,-14015087.1180762500,15506785.6990419086,0.0001888044,0.0000000001,0
E26,1691683529.9173355103,1691683200.0000000000,1691683530.0000000000,20997370.4713165686,-14026879.1672239564,15434715.7900956646,0.0001888047,0.0000000001,0
E26,1691683559.9173374176,1691683200.0000000000,1691683560.0000000000,21042398.4527219273,-14038741.7667708043,15362432.2458172571,0.0001888051,0.0000000001,0
E26,1691683589.9173388481,1691683200.0000000000,1691683590.0000000000,21087183.8731982186,-14050673.7491497286,15289936.0675617531,0.0001888054,0.0000000001,0
E26,1691683619.9173400402,1691683200.0000000000,1691683620.0000000000,21131726.0262501873,-14062673.9433405697,15217228.2579092458,0.0001888057,0.0000000001,0
E26,1691683649.9173409939,1691683200.0000000000,1691683650.0000000000,21176024.2123590373,-14074741.1745361462,15144309.8229470551,0.0001888060,0.0000000001,0
E26,1691683679.9173417091,1691683200.0000000000,1691683680.0000000000,21220077.7393636964,-14086874.2642790675,15071181.7716821898,0.0001888064,0.0000000001,0
E26,1691683709.9173421860,1691683200.0000000000,1691683710.0000000000,21263885.9224830121,-14099072.0305046402,14997845.1160273999,0.0001888067,0.0000000001,0
E26,1691683739.9173424244,1691683200.0000000000,1691683740.0000000000,21307448.0843376778,-14111333.2875838503,14924300.8707871679,0.0001888070,0.0000000001,0
E26,1691683769.9173421860,1691683200.0000000000,1691683770.0000000000,21350763.5546285100,-14123656.8462686595,14850550.0542305820,0.0001888074,0.0000000001,0
E26,1691683799.9173419476,1691683200.0000000000,1691683800.0000000000,21393831.6715331711,-14136041.5141270868,14776593.6857311036,0.0001888077,0.0000000001,0
E26,1691683829.9173412323,1691684400.0000000000,1691683830.0000000000,21436651.9258812927,-14148486.0370649099,14702432.7533723824,0.0001888083,0.0000000001,0
E26,1691683859.9173402786,1691684400.0000000000,1691683860.0000000000,21479223.3747481741,-14160989.3321963884,14628068.3570360374,0.0001888086,0.0000000001,0
E26,1691683889.9163391590,1691684400.0000000000,1691683890.0000000000,21521544.1208107844,-14173549.7184727676,14553503.9767730702,0.0001888090,0.0000000001,0
E26,1691683919.9163377285,1691684400.0000000000,1691683920.0000000000,21563616.3528364971,-14186166.8271509353,14478735.6736483108,0.0001888093,0.0000000001,0
E26,1691683949.9163360596,1691684400.0000000000,1691683950.0000000000,21605438.0310561880,-14198839.0311567746,14403766.9643255118,0.0001888096,0.0000000001,0
E26,1691683979.9163339138,1691684400.0000000000,1691683980.0000000000,21647008.5377336964,-14211565.1178111397,14328598.8868312966,0.0001888100,0.0000000001,0
E26,1691684009.9163317680,1691684400.0000000000,1691684010.0000000000,21688327.2637106888,-14224343.8715671487,14253232.4801631346,0.0001888103,0.0000000001,0
E26,1691684039.9163291454,1691684400.0000000000,1691684040.0000000000,21729393.6061182655,-14237174.0733456183,14177668.7884606589,0.0001888106,0.0000000001,0
E26,1691684069.9163265228,1691684400.0000000000,1691684070.0000000000,21770206.9710230641,-14250054.5013917461,14101908.8561994806,0.0001888109,0.0000000001,0
E26,1691684099.9163234234,1691684400.0000000000,1691684100.0000000000,21810766.7708351091,-14262983.9305039849,14025953.7329809666,0.0001888113,0.0000000001,0
E26,1691684129.9163200855,1691684400.0000000000,1691684130.0000000000,21851072.4266018942,-14275961.1327941455,13949804.4693069756,0.0001888116,0.0000000001,0
E26,1691684159.9163167477,1691684400.0000000000,1691684160.0000000000,21891123.3670445830,-14288984.8774267137,13873462.1183645837,0.0001888119,0.0000000001,0
E26,1691684189.9163129330,1691684400.0000000000,1691684190.0000000000,21930919.0276300684,-14302053.9303514697,13796927.7378386799,0.0001888123,0.0000000001,0
E26,1691684219.9163088799,1691684400.0000000000,1691684220.0000000000,21970458.8524986953,-14315167.0549693853,13720202.3862569015,0.0001888126,0.0000000001,0
E26,1691684249.9163045883,1691684400.0000000000,1691684250.0000000000,22009742.2932063900,-14328323.0117640141,13643287.1254003905,0.0001888129,0.0000000001,0
E26,1691684279.9163000584,1691684400.0000000000,1691684280.0000000000,22048768.8090612739,-14341520.5584499296,13566183.0196830947,0.0001888133,0.0000000001,0
E26,1691684309.9162952900,1691684400.0000000000,1691684310.0000000000,22087537.8671405725,-14354758.4500179179,13488891.1361370403,0.0001888136,0.0000000001,0
E26,1691684339.9162902832,1691684400.0000000000,1691684340.0000000000,22126048.9423073530,-14368035.4387803059,13411412.5443975180,0.0001888139,0.0000000001,0
E26,1691684369.9162847996,1691684400.0000000000,1691684370.0000000000,22164301.5169238560,-14381350.2743104026,13333748.3173062727,0.0001888143,0.0000000001,0
E26,1691684399.9162793159,1691684400.0000000000,1691684400.0000000000,22202295.0820817947,-14394701.7039114852,13255899.5284262337,0.0001888146,0.0000000001,0
E26,1691684429.9162735939,1691684400.0000000000,1691684430.0000000000,22240029.1357938573,-14408088.4720278382,13177867.2557300217,0.0001888149,0.0000000001,0
E26,1691684459.9162673950,1691684400.0000000000,1691684460.0000000000,22277503.1839310415,-14421509.3206060939,13099652.5797398314,0.0001888153,0.0000000001,0
E26,1691684489.9162611961,1691684400.0000000000,1691684490.0000000000,22314716.7411218882,-14434962.9894625470,13021256.5816412289,0.0001888156,0.0000000001,0
E26,1691684519.9162545204,1691684400.0000000000,1691684520.0000000000,22351669.3286879100,-14448448.2155819628,12942680.3476228397,0.0001888159,0.0000000001,0
E26,1691684549.9162476063,1691684400.0000000000,1691684550.0000000000,22388360.4767341390,-14461963.7339107953,12863924.9645037092,0.0001888162,0.0000000001,0
E26,1691684579.9162406921,1691684400.0000000000,1691684580.0000000000,22424789.7232666351,-14475508.2770841457,12784991.5215809066,0.0001888166,0.0000000001,0
E26,1691684609.9162333012,1691684400.0000000000,1691684610.0000000000,22460956.6133478843,-14489080.5751472972,12705881.1125027984,0.0001888169,0.0000000001,0
E26,1691684639.9162256718,1691684400.0000000000,1691684640.0000000000,22496860.7008475922,-14502679.3562483694,12626594.8314899709,0.0001888172,0.0000000001,0
E26,1691684669.9162178040,1691684400.0000000000,1691684670.0000000000,22532501.5472964756,-14516303.3462536745,12547133.7758279927,0.0001888176,0.0000000001,0
E26,1691684699.9162096977,1691684400.0000000000,1691684700.0000000000,22567878.7221900076,-14529951.2689021304,12467499.0452254880,0.0001888179,0.0000000001,0
E26,1691684729.9162015915,1691684400.0000000000,1691684730.0000000000,22602991.8032796308,-14543621.8459602259,12387691.7411640827,0.0001888182,0.0000000001,0
E26,1691684759.9161930084,1691684400.0000000000,1691684760.0000000000,22637840.3754717261,-14557313.7968335412,12307712.9694214165,0.0001888186,0.0000000001,0
E26,1691684789.9161841869,1691684400.0000000000,1691684790.0000000000,22672424.0325142071,-14571025.8392656781,12227563.8362503368,0.0001888189,0.0000000001,0
E26,1691684819.9161751270,1691684400.0000000000,1691684820.0000000000,22706742.3758906275,-14584756.6889503114,12147245.4508992434,0.0001888192,0.0000000001,0
E26,1691684849.9161658287,1691684400.0000000000,1691684850.0000000000,22740795.0151125304,-14598505.0596862249,12066758.9249630887,0.0001888196,0.0000000001,0
E26,1691684879.9161562920,1691684400.0000000000,1691684880.0000000000,22774581.5677308626,-14612269.6634246223,11986105.3723680321,0.0001888199,0.0000000001,0
E26,1691684909.9161465168,1691684400.0000000000,1691684910.0000000000,22808101.6593477018,-14626049.2103156447,11905285.9093559254,0.0001888202,0.0000000001,0
E26,1691684939.9161365032,1691684400.0000000000,1691684940.0000000000,22841354.9236273952,-14639842.4087554216,11824301.6544689015,0.0001888206,0.0000000001,0
E26,1691684969.9161262512,1691684400.0000000000,1691684970.0000000000,22874341.0023074336,-14653647.9654330835,11743153.7285338640,0.0001888209,0.0000000001,0
E26,1691684999.9161157608,1691684400.0000000000,1691685000.0000000000,22907059.5452091731,-14667464.5853778142,11661843.2546469253,0.0001888212,0.0000000001,0
E26,1691685029.9161050320,1691685600.0000000000,1691685030.0000000000,22939510.2447313219,-14681290.9844426960,11580371.3557025753,0.0001888217,0.0000000001,0
E26,1691685059.9160940647,1691685600.0000000000,1691685060.0000000000,22971692.6958369464,-14695125.8384671416,11498739.1645870507,0.0001888221,0.0000000001,0
E26,1691685089.9160830975,1691685600.0000000000,1691685090.0000000000,23003606.6095547192,-14708967.8614930194,11416947.8076423742,0.0001888224,0.0000000001,0
E26,1691685119.9160716534,1691685600.0000000000,1691685120.0000000000,23035251.6676340513,-14722815.7521615289,11334998.4181848615,0.0001888227,0.0000000001,0
