SvSystem,UTC,Code_1,Code_2,Code_5,Phase_1,Phase_2,Phase_5,Snr_1,Snr_2,Snr_5
E26,1691676630.0000000000,25547946.3709999993,0,25547949.6680000015,134255489.1890000105,0,100255690.7310000062,0,0,0
E26,1691676660.0000000000,25529343.8559999987,0,25529347.5170000009,134157733.9979999959,0,100182691.7650000006,0,0,0
E26,1691676690.0000000000,25510799.2030000016,0,25510802.4910000004,134060279.8799999952,0,100109917.6229999959,0,0,0
E26,1691676720.0000000000,25492312.1609999985,0,25492315.6950000003,133963131.0900000036,0,100037371.4790000021,0,0,0
E26,1691676750.0000000000,25473883.2820000015,0,25473886.4450000003,133866284.8270000070,0,99965051.2479999959,0,0,0
E26,1691676780.0000000000,25455511.5199999996,0,25455515.0670000017,133769741.4860000014,0,99892957.2329999954,0,0,0
E26,1691676810.0000000000,25437197.7179999985,0,25437201.2939999998,133673502.5030000061,0,99821090.4989999980,0,0,0
E26,1691676840.0000000000,25418943.6350000016,0,25418947.4380000010,133577577.2189999968,0,99749458.0160000026,0,0,0
E26,1691676870.0000000000,25400749.6009999998,0,25400753.3630000018,133481966.9039999992,0,99678060.7460000068,0,0,0
E26,1691676900.0000000000,25382615.7960000001,0,25382619.3700000010,133386672.6659999937,0,99606899.5100000054,0,0,0
E26,1691676930.0000000000,25364540.7399999984,0,25364544.2080000006,133291687.7210000008,0,99535969.2440000027,0,0,0
E26,1691676960.0000000000,25346525.9250000007,0,25346529.1059999987,133197018.5230000019,0,99465274.7719999999,0,0,0
E26,1691676990.0000000000,25328571.5379999988,0,25328575.2419999987,133102669.8959999979,0,99394819.6889999956,0,0,0
E26,1691677020.0000000000,25310679.1250000000,0,25310682.5870000012,133008643.9420000017,0,99324605.5569999963,0,0,0
E26,1691677050.0000000000,25292847.4679999985,0,25292850.6779999994,132914936.3270000070,0,99254629.1490000039,0,0,0
E26,1691677080.0000000000,25275075.2430000007,0,25275078.8640000001,132821545.9459999949,0,99184889.6319999993,0,0,0
E26,1691677110.0000000000,25257364.1050000004,0,25257367.3020000011,132728471.4099999964,0,99115385.9720000029,0,0,0
E26,1691677140.0000000000,25239713.9490000010,0,25239717.4710000008,132635720.7590000033,0,99046124.1749999970,0,0,0
E26,1691677170.0000000000,25222125.9140000008,0,25222129.1020000018,132543293.5339999944,0,98977103.8910000026,0,0,0
E26,1691677200.0000000000,25204597.5379999988,0,25204600.9129999988,132451182.1169999987,0,98908319.4340000004,0,0,0
E26,1691677230.0000000000,25187129.7100000009,0,25187133.0450000018,132359388.0180000067,0,98839771.9350000024,0,0,0
E26,1691677260.0000000000,25169723.8260000013,0,25169726.7710000016,132267918.5129999965,0,98771466.8260000050,0,0,0
E26,1691677290.0000000000,25152380.2270000018,0,25152383.4510000013,132176778.5170000046,0,98703407.7769999951,0,0,0
E26,1691677320.0000000000,25135099.7069999985,0,25135103.0210000016,132085969.3969999999,0,98635595.8129999936,0,0,0
E26,1691677350.0000000000,25117882.1079999991,0,25117885.5069999993,131995491.1169999987,0,98568030.9029999971,0,0,0
E26,1691677380.0000000000,25100727.5500000007,0,25100730.8260000013,131905342.4810000062,0,98500712.1550000012,0,0,0
E26,1691677410.0000000000,25083635.5509999990,0,25083638.6359999999,131815523.5380000025,0,98433639.6089999974,0,0,0
E26,1691677440.0000000000,25066607.2980000004,0,25066610.6909999996,131726040.3190000057,0,98366817.7680000067,0,0,0
E26,1691677470.0000000000,25049644.6600000001,0,25049647.9730000012,131636901.1829999983,0,98300252.8690000027,0,0,0
E26,1691677500.0000000000,25032748.2549999990,0,25032751.4750000015,131548109.8530000001,0,98233947.7070000023,0,0,0
E26,1691677530.0000000000,25015918.6539999992,0,25015922.0929999985,131459670.4060000032,0,98167905.3090000004,0,0,0
E26,1691677560.0000000000,25298949.7170000002,0,25298952.7840000018,132947007.2280000001,0,99278578.9500000030,0,0,0
E26,1691677590.0000000000,25282254.2639999986,0,25282257.5780000016,132859273.5509999990,0,99213063.5779999942,0,0,0
E26,1691677620.0000000000,25265624.7719999999,0,25265628.0480000004,132771884.8830000013,0,99147805.8620000035,0,0,0
E26,1691677650.0000000000,25249062.8920000009,0,25249065.8489999995,132684850.1430000067,0,99082812.4130000025,0,0,0
E26,1691677680.0000000000,25232567.0229999982,0,25232570.1600000001,132598165.3860000074,0,99018080.3260000050,0,0,0
E26,1691677710.0000000000,25216138.7459999993,0,25216141.7149999999,132511833.2430000007,0,98953611.5649999976,0,0,0
E26,1691677740.0000000000,25199777.3539999984,0,25199780.6920000017,132425855.4379999936,0,98889407.3910000026,0,0,0
E26,1691677770.0000000000,25183484.6609999985,0,25183487.7450000010,132340235.7909999937,0,98825470.6739999950,0,0,0
E26,1691677800.0000000000,25167260.1499999985,0,25167262.9389999993,132254973.7670000046,0,98761801.0150000006,0,0,0
E26,1691677830.0000000000,25151102.0680000000,0,25151105.1270000003,132170063.9769999981,0,98698394.3799999952,0,0,0
E26,1691677860.0000000000,25135010.3810000010,0,25135013.4860000014,132085502.5279999971,0,98635247.8719999939,0,0,0
E26,1691677890.0000000000,25118985.6090000011,0,25118988.6840000004,132001291.6509999931,0,98572363.1580000073,0,0,0
E26,1691677920.0000000000,25103029.2390000001,0,25103032.3200000003,131917439.8069999963,0,98509746.5460000038,0,0,0
E26,1691677950.0000000000,25087140.5980000012,0,25087143.9609999992,131833946.5039999932,0,98447397.6759999990,0,0,0
E26,1691677980.0000000000,25071322.9699999988,0,25071325.6880000010,131750821.0760000050,0,98385323.5180000067,0,0,0
E26,1691678010.0000000000,25055573.3469999991,0,25055576.3420000002,131668057.7389999926,0,98323519.7440000027,0,0,0
E26,1691678040.0000000000,25039894.0760000013,0,25039897.1460000016,131585663.0520000011,0,98261991.2590000033,0,0,0
E26,1691678070.0000000000,25024285.1820000000,0,25024288.1920000017,131503637.4399999976,0,98200738.3819999993,0,0,0
E26,1691678100.0000000000,25008746.6460000016,0,25008749.8150000013,131421982.0059999973,0,98139761.9379999936,0,0,0
E26,1691678130.0000000000,24993279.2729999982,0,24993282.4759999998,131340700.8719999939,0,98079065.0139999986,0,0,0
E26,1691678160.0000000000,24977881.3399999999,0,24977884.7109999992,131259785.0680000037,0,98018640.8939999938,0,0,0
E26,1691678190.0000000000,24962553.5480000004,0,24962556.6959999986,131179236.1060000062,0,97958490.7150000036,0,0,0
E26,1691678220.0000000000,24947298.3520000018,0,24947301.5150000006,131099069.7460000068,0,97898626.2520000041,0,0,0
E26,1691678250.0000000000,24932114.3550000004,0,24932117.4530000016,131019277.2779999971,0,97839040.9860000014,0,0,0
E26,1691678280.0000000000,24917002.7529999986,0,24917005.8689999990,130939865.4249999970,0,97779739.9539999962,0,0,0
E26,1691678310.0000000000,24901963.5309999995,0,24901966.8390000015,130860834.3090000004,0,97720723.2329999954,0,0,0
E26,1691678340.0000000000,24886996.6209999993,0,24886999.7850000001,130782182.3649999946,0,97661989.6659999937,0,0,0
E26,1691678370.0000000000,24872102.4279999994,0,24872105.6779999994,130703913.8700000048,0,97603542.4370000064,0,0,0
E26,1691678400.0000000000,24857281.9869999997,0,24857285.2049999982,130626031.3739999980,0,97545383.4510000050,0,0,0
E26,1691678430.0000000000,24842533.8579999991,0,24842537.2060000002,130548530.3760000020,0,97487509.3509999961,0,0,0
E26,1691678460.0000000000,24827860.5709999986,0,24827863.5060000010,130471420.6539999992,0,97429927.4080000073,0,0,0
E26,1691678490.0000000000,24813261.5119999982,0,24813264.3559999987,130394700.2409999967,0,97372636.2389999926,0,0,0
E26,1691678520.0000000000,24798737.1290000007,0,24798740.0460000001,130318375.2830000073,0,97315640.3490000069,0,0,0
E26,1691678550.0000000000,24784288.4320000000,0,24784291.1229999997,130242446.1219999939,0,97258940.0240000039,0,0,0
E26,1691678580.0000000000,24769914.3079999983,0,24769917.5179999992,130166911.7169999927,0,97202534.4780000001,0,0,0
E26,1691678610.0000000000,24755616.2100000009,0,24755619.0940000005,130091773.2849999964,0,97146424.6309999973,0,0,0
E26,1691678640.0000000000,24741394.0940000005,0,24741396.9970000014,130017035.7150000036,0,97090614.1309999973,0,0,0
E26,1691678670.0000000000,24727247.4039999992,0,24727250.4310000017,129942695.5189999938,0,97035100.3669999987,0,0,0
E26,1691678700.0000000000,24713177.6689999998,0,24713180.6510000005,129868758.1710000038,0,96979887.4350000024,0,0,0
E26,1691678730.0000000000,24699183.3170000017,0,24699186.3599999994,129795218.1149999946,0,96924971.1829999983,0,0,0
E26,1691678760.0000000000,24685266.2919999994,0,24685269.1609999985,129722082.6759999990,0,96870357.0760000050,0,0,0
E26,1691678790.0000000000,24671425.4730000012,0,24671428.2109999992,129649348.2689999938,0,96816042.4389999956,0,0,0
E26,1691678820.0000000000,24957455.2859999985,0,24957457.8449999988,131152444.6169999987,0,97938484.5269999951,0,0,0
E26,1691678850.0000000000,24943769.4050000012,0,24943772.1400000006,131080525.6060000062,0,97884778.7989999950,0,0,0
E26,1691678880.0000000000,24930161.3929999992,0,24930164.2659999989,131009015.5010000020,0,97831378.4169999957,0,0,0
E26,1691678910.0000000000,24916631.2659999989,0,24916633.8359999992,130937913.2039999962,0,97778282.5620000064,0,0,0
E26,1691678940.0000000000,24903179.4230000004,0,24903182.0720000006,130867223.8090000004,0,97725495.0450000018,0,0,0
E26,1691678970.0000000000,24889805.6229999997,0,24889808.3150000013,130796943.8449999988,0,97673013.2619999945,0,0,0
E26,1691679000.0000000000,24876508.3539999984,0,24876511.1209999993,130727066.7370000035,0,97620832.3260000050,0,0,0
E26,1691679030.0000000000,24863290.3330000006,0,24863293.1759999990,130657606.0429999977,0,97568962.3490000069,0,0,0
E26,1691679060.0000000000,24850151.2509999983,0,24850154.2190000005,130588560.6599999964,0,97517402.5039999932,0,0,0
E26,1691679090.0000000000,24837091.1079999991,0,24837094.1479999982,130519929.4570000023,0,97466151.9510000050,0,0,0
E26,1691679120.0000000000,24824110.9880000018,0,24824113.6999999993,130451717.5000000000,0,97415214.4699999988,0,0,0
E26,1691679150.0000000000,24811209.4019999988,0,24811212.3440000005,130383919.8780000061,0,97364586.3939999938,0,0,0
E26,1691679180.0000000000,24798386.6369999982,0,24798389.4200000018,130316535.4889999926,0,97314266.9039999992,0,0,0
E26,1691679210.0000000000,24785642.5130000003,0,24785645.4770000018,130249565.0139999986,0,97264256.4979999959,0,0,0
E26,1691679240.0000000000,24772978.0329999998,0,24772980.8520000018,130183012.4360000044,0,97214558.1630000025,0,0,0
E26,1691679270.0000000000,24760392.5210000016,0,24760395.4380000010,130116875.5680000037,0,97165170.2549999952,0,0,0
E26,1691679300.0000000000,24747887.1719999984,0,24747890.1860000007,130051160.5579999983,0,97116097.3750000000,0,0,0
E26,1691679330.0000000000,24735463.1620000005,0,24735466.0009999983,129985870.3990000039,0,97067341.7450000048,0,0,0
E26,1691679360.0000000000,24723119.8449999988,0,24723122.8009999990,129921006.3040000051,0,97018904.2800000012,0,0,0
E26,1691679390.0000000000,24710856.9530000016,0,24710860.1920000017,129856566.4329999983,0,96970783.6019999981,0,0,0
E26,1691679420.0000000000,24698676.4310000017,0,24698679.5680000000,129792556.5049999952,0,96922983.9800000042,0,0,0
E26,1691679450.0000000000,24686576.7899999991,0,24686579.7850000001,129728972.0980000049,0,96875502.1280000061,0,0,0
E26,1691679480.0000000000,24674557.5020000003,0,24674560.2749999985,129665809.0910000056,0,96828334.9490000010,0,0,0
E26,1691679510.0000000000,24662619.1359999999,0,24662622.1009999998,129603072.8789999932,0,96781486.4849999994,0,0,0
E26,1691679540.0000000000,24650761.8280000016,0,24650764.7719999999,129540763.0729999989,0,96734956.4340000004,0,0,0
E26,1691679570.0000000000,24638984.6559999995,0,24638987.6750000007,129478874.0540000051,0,96688740.6139999926,0,0,0
E26,1691679600.0000000000,24627289.5020000003,0,24627292.6279999986,129417415.6770000011,0,96642846.3719999939,0,0,0
E26,1691679630.0000000000,24615674.6799999997,0,24615677.6649999991,129356378.6190000027,0,96597266.7610000074,0,0,0
E26,1691679660.0000000000,24604140.8889999986,0,24604143.8949999996,129295768.0419999957,0,96552005.6190000027,0,0,0
E26,1691679690.0000000000,24592687.3830000013,0,24592690.2289999984,129235579.5690000057,0,96507059.6850000024,0,0,0
E26,1691679720.0000000000,24581313.2509999983,0,24581316.1590000018,129175808.0209999979,0,96462425.0949999988,0,0,0
E26,1691679750.0000000000,24570018.7600000016,0,24570021.8200000003,129116455.7160000056,0,96418103.5760000050,0,0,0
E26,1691679780.0000000000,24558805.4860000014,0,24558808.6959999986,129057530.0100000054,0,96374100.6229999959,0,0,0
E26,1691679810.0000000000,24547673.3969999999,0,24547676.3319999985,128999029.1800000072,0,96330414.9440000057,0,0,0
E26,1691679840.0000000000,24536622.7789999992,0,24536625.7019999996,128940957.8190000057,0,96287049.9710000008,0,0,0
E26,1691679870.0000000000,24525654.0100000016,0,24525656.7560000010,128883315.6379999965,0,96244005.4889999926,0,0,0
E26,1691679900.0000000000,24514767.7340000011,0,24514770.6600000001,128826109.2140000015,0,96201286.4120000005,0,0,0
E26,1691679930.0000000000,24503964.3689999990,0,24503967.5170000009,128769338.2530000061,0,96158892.5180000067,0,0,0
E26,1691679960.0000000000,24493243.2100000009,0,24493246.0659999996,128712996.3760000020,0,96116819.0409999937,0,0,0
E26,1691679990.0000000000,24482604.9990000017,0,24482607.7919999994,128657092.0620000064,0,96075072.3240000010,0,0,0
E26,1691680020.0000000000,24472050.0480000004,0,24472053.2100000009,128601626.9740000069,0,96033653.5949999988,0,0,0
E26,1691680050.0000000000,24461578.5289999992,0,24461581.5639999993,128546598.4950000048,0,95992560.9080000073,0,0,0
E26,1691680080.0000000000,24451191.6559999995,0,24451194.5769999996,128492014.7689999938,0,95951800.3390000015,0,0,0
E26,1691680110.0000000000,24740681.0390000008,0,24740683.9149999991,130013291.5150000006,0,97087818.6959999949,0,0,0
E26,1691680140.0000000000,24730461.9210000001,0,24730464.6149999984,129959589.0929999948,0,97047716.2360000014,0,0,0
E26,1691680170.0000000000,24720325.5940000005,0,24720328.2120000012,129906321.9860000014,0,97007938.8649999946,0,0,0
E26,1691680200.0000000000,24710272.4750000015,0,24710275.0500000007,129853491.5219999999,0,96968487.5530000031,0,0,0
E26,1691680230.0000000000,24700303.6350000016,0,24700306.4530000016,129801106.3100000024,0,96929368.7329999954,0,0,0
E26,1691680260.0000000000,24690418.6640000008,0,24690421.5130000003,129749160.4399999976,0,96890577.9899999946,0,0,0
E26,1691680290.0000000000,24680617.5769999996,0,24680620.4679999985,129697656.0450000018,0,96852116.9220000058,0,0,0
E26,1691680320.0000000000,24670900.4930000007,0,24670903.3900000006,129646592.5910000056,0,96813985.1340000033,0,0,0
E26,1691680350.0000000000,24661267.2989999987,0,24661270.1820000000,129595969.7900000066,0,96776182.3949999958,0,0,0
E26,1691680380.0000000000,24651719.6319999993,0,24651722.2609999999,129545795.6459999979,0,96738714.6889999956,0,0,0
E26,1691680410.0000000000,24642256.2820000015,0,24642259.1189999990,129496065.6899999976,0,96701578.6729999930,0,0,0
E26,1691680440.0000000000,24632877.6429999992,0,24632880.1860000007,129446779.2290000021,0,96664773.8499999940,0,0,0
E26,1691680470.0000000000,24623584.3429999985,0,24623587.2609999999,129397944.2830000073,0,96628306.1870000064,0,0,0
E26,1691680500.0000000000,24614377.9640000015,0,24614380.8119999990,129349564.0550000072,0,96592178.0919999927,0,0,0
E26,1691680530.0000000000,24605255.8759999983,0,24605258.7179999985,129301626.8490000069,0,96556380.8170000017,0,0,0
E26,1691680560.0000000000,24596218.8550000004,0,24596221.4880000018,129254136.5639999956,0,96520917.2820000052,0,0,0
E26,1691680590.0000000000,24587267.1030000001,0,24587269.8070000000,129207095.2169999927,0,96485788.9950000048,0,0,0
E26,1691680620.0000000000,24578401.2300000004,0,24578404.0799999982,129160505.0189999938,0,96450997.6009999961,0,0,0
E26,1691680650.0000000000,24569621.2789999992,0,24569623.9539999999,129114365.4759999961,0,96416542.7399999946,0,0,0
E26,1691680680.0000000000,24560926.3209999986,0,24560929.3520000018,129068673.9420000017,0,96382422.4350000024,0,0,0
E26,1691680710.0000000000,24552316.8060000017,0,24552319.6209999993,129023430.0999999940,0,96348636.4350000024,0,0,0
E26,1691680740.0000000000,24543792.2490000017,0,24543794.9820000008,128978633.2559999973,0,96315184.2409999967,0,0,0
E26,1691680770.0000000000,24535352.5049999990,0,24535355.2479999997,128934282.1819999963,0,96282064.9270000011,0,0,0
E26,1691680800.0000000000,24526998.1490000002,0,24527001.0350000001,128890379.8540000021,0,96249280.7210000008,0,0,0
E26,1691680830.0000000000,24518727.8330000006,0,24518730.9160000011,128846920.0100000054,0,96216826.9319999963,0,0,0
E26,1691680860.0000000000,24510541.7080000006,0,24510544.3929999992,128803899.6200000048,0,96184701.3050000072,0,0,0
E26,1691680890.0000000000,24502439.2349999994,0,24502442.2529999986,128761322.5629999936,0,96152906.7430000007,0,0,0
E26,1691680920.0000000000,24494421.8090000004,0,24494424.6220000014,128719189.9259999990,0,96121444.0540000051,0,0,0
E26,1691680950.0000000000,24486487.3779999986,0,24486490.0689999983,128677493.2249999940,0,96090306.8969999999,0,0,0
E26,1691680980.0000000000,24478637.7760000005,0,24478640.6979999989,128636244.6700000018,0,96059504.4000000060,0,0,0
E26,1691681010.0000000000,24470873.5260000005,0,24470876.1389999986,128595441.8480000049,0,96029034.7469999939,0,0,0
